severity_kw,duration_min,affects,profile,ramp_s,seed,warning_detected,warning_latency_min,critical_detected,critical_latency_min,attribution,attribution_correct,n_fp_warnings
2.0,240,spindle,ramp,3240,88,True,50.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,89,False,,False,,,,0
2.0,240,spindle,ramp,3240,90,False,,False,,,,0
2.0,240,spindle,ramp,3240,91,True,27.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,92,False,,False,,,,0
2.0,240,spindle,ramp,3240,93,False,,False,,,,0
2.0,240,spindle,ramp,3240,94,True,43.0,True,49.0,spindle,True,0
2.0,240,spindle,ramp,3240,95,False,,False,,,,0
2.0,240,spindle,ramp,3240,96,False,,False,,,,0
2.0,240,spindle,ramp,3240,97,False,,False,,,,0
2.0,240,spindle,ramp,3240,98,True,54.0,True,60.0,spindle,True,0
2.0,240,spindle,ramp,3240,99,True,65.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,100,False,,False,,,,0
2.0,240,spindle,ramp,3240,101,True,27.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,102,False,,False,,,,0
2.0,240,spindle,ramp,3240,103,False,,False,,,,0
2.0,240,spindle,ramp,3240,104,False,,False,,,,0
2.0,240,spindle,ramp,3240,105,True,61.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,106,True,52.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,107,False,,False,,,,0
2.0,240,spindle,ramp,3240,108,False,,False,,,,0
2.0,240,spindle,ramp,3240,109,False,,False,,,,0
2.0,240,spindle,ramp,3240,110,False,,False,,,,0
2.0,240,spindle,ramp,3240,111,True,67.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,112,False,,False,,,,0
2.0,240,spindle,ramp,3240,113,True,40.0,True,46.0,spindle,True,0
2.0,240,spindle,ramp,3240,114,True,68.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,115,False,,False,,,,0
2.0,240,spindle,ramp,3240,116,False,,False,,,,0
2.0,240,spindle,ramp,3240,117,False,,False,,,,0
2.0,240,spindle,ramp,3240,118,False,,False,,,,0
2.0,240,spindle,ramp,3240,119,False,,False,,,,0
2.0,240,spindle,ramp,3240,120,False,,False,,,,0
2.0,240,spindle,ramp,3240,121,False,,False,,,,0
2.0,240,spindle,ramp,3240,122,False,,False,,,,0
2.0,240,spindle,ramp,3240,123,True,35.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,3240,124,False,,False,,,,0
2.0,240,spindle,ramp,3240,125,False,,False,,,,0
2.0,240,spindle,ramp,3240,126,False,,False,,,,0
2.0,240,spindle,ramp,3240,127,False,,False,,,,0
2.0,240,spindle,ramp,3240,128,False,,False,,,,0
2.0,240,spindle,ramp,3240,129,False,,False,,,,0
2.0,240,spindle,ramp,3240,130,False,,False,,,,0
2.0,240,spindle,ramp,3240,131,False,,False,,,,0
2.0,240,spindle,ramp,3240,132,False,,False,,,,0
2.0,240,spindle,ramp,3240,133,False,,False,,,,0
2.0,240,spindle,ramp,3240,134,False,,False,,,,0
2.0,240,spindle,ramp,3240,135,False,,False,,,,0
2.0,240,spindle,ramp,3240,136,False,,False,,,,0
2.0,240,spindle,ramp,3240,137,False,,False,,,,0
2.0,240,spindle,ramp,3240,138,True,42.0,True,48.0,spindle,True,0
2.0,240,spindle,ramp,3240,139,True,47.0,True,53.0,spindle,True,0
2.0,240,spindle,ramp,3240,140,False,,False,,,,0
2.0,240,spindle,ramp,3240,141,False,,False,,,,0
2.0,240,spindle,ramp,3240,142,False,,False,,,,0
2.0,240,spindle,ramp,3240,143,False,,False,,,,0
2.0,240,spindle,ramp,3240,144,True,53.0,True,59.0,spindle,True,0
2.0,240,spindle,ramp,3240,145,True,39.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,146,False,,False,,,,0
2.0,240,spindle,ramp,3240,147,True,45.0,True,51.0,spindle,True,0
2.0,240,spindle,ramp,3240,148,False,,False,,,,0
2.0,240,spindle,ramp,3240,149,False,,False,,,,0
2.0,240,spindle,ramp,3240,150,False,,False,,,,0
2.0,240,spindle,ramp,3240,151,True,42.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,152,True,48.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,153,True,64.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,154,False,,False,,,,0
2.0,240,spindle,ramp,3240,155,False,,False,,,,0
2.0,240,spindle,ramp,3240,156,False,,False,,,,0
2.0,240,spindle,ramp,3240,157,False,,False,,,,0
2.0,240,spindle,ramp,3240,158,True,60.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,159,False,,False,,,,0
2.0,240,spindle,ramp,3240,160,False,,False,,,,0
2.0,240,spindle,ramp,3240,161,False,,False,,,,0
2.0,240,spindle,ramp,3240,162,True,60.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,163,True,40.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,164,False,,False,,,,0
2.0,240,spindle,ramp,3240,165,False,,False,,,,0
2.0,240,spindle,ramp,3240,166,True,31.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,167,True,46.0,True,52.0,spindle,True,0
2.0,240,spindle,ramp,3240,168,False,,False,,,,0
2.0,240,spindle,ramp,3240,169,True,58.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,170,False,,False,,,,0
2.0,240,spindle,ramp,3240,171,True,46.0,True,52.0,spindle,True,0
2.0,240,spindle,ramp,3240,172,True,38.0,True,50.0,spindle,True,0
2.0,240,spindle,ramp,3240,173,False,,False,,,,0
2.0,240,spindle,ramp,3240,174,False,,False,,,,0
2.0,240,spindle,ramp,3240,175,True,51.0,True,57.0,spindle,True,0
2.0,240,spindle,ramp,3240,176,False,,False,,,,0
2.0,240,spindle,ramp,3240,177,False,,False,,,,0
2.0,240,spindle,ramp,3240,178,True,49.0,True,55.0,spindle,True,0
2.0,240,spindle,ramp,3240,179,True,50.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,180,True,35.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,3240,181,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,3240,182,True,40.0,True,46.0,spindle,True,0
2.0,240,spindle,ramp,3240,183,True,51.0,True,57.0,spindle,True,0
2.0,240,spindle,ramp,3240,184,False,,False,,,,0
2.0,240,spindle,ramp,3240,185,True,42.0,True,48.0,spindle,True,0
2.0,240,spindle,ramp,3240,186,False,,False,,,,0
2.0,240,spindle,ramp,3240,187,False,,False,,,,0
2.0,240,spindle,ramp,3240,188,False,,False,,,,0
2.0,240,spindle,ramp,3240,189,True,50.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,190,False,,False,,,,0
2.0,240,spindle,ramp,3240,191,False,,False,,,,0
2.0,240,spindle,ramp,3240,192,False,,False,,,,0
2.0,240,spindle,ramp,3240,193,False,,False,,,,0
2.0,240,spindle,ramp,3240,194,False,,False,,,,0
2.0,240,spindle,ramp,3240,195,False,,False,,,,0
2.0,240,spindle,ramp,3240,196,False,,False,,,,0
2.0,240,spindle,ramp,3240,197,False,,False,,,,0
2.0,240,spindle,ramp,3240,198,False,,False,,,,0
2.0,240,spindle,ramp,3240,199,False,,False,,,,0
2.0,240,spindle,ramp,3240,200,False,,False,,,,0
2.0,240,spindle,ramp,3240,201,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,3240,202,False,,False,,,,0
2.0,240,spindle,ramp,3240,203,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,3240,204,False,,False,,,,0
2.0,240,spindle,ramp,3240,205,False,,False,,,,0
2.0,240,spindle,ramp,3240,206,False,,False,,,,0
2.0,240,spindle,ramp,3240,207,False,,False,,,,0
2.0,240,spindle,ramp,3240,208,False,,False,,,,0
2.0,240,spindle,ramp,3240,209,True,46.0,True,52.0,spindle,True,0
2.0,240,spindle,ramp,3240,210,False,,False,,,,0
2.0,240,spindle,ramp,3240,211,False,,False,,,,0
2.0,240,spindle,ramp,3240,212,False,,False,,,,0
2.0,240,spindle,ramp,3240,213,False,,False,,,,0
2.0,240,spindle,ramp,3240,214,False,,False,,,,0
2.0,240,spindle,ramp,3240,215,False,,False,,,,0
2.0,240,spindle,ramp,3240,216,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,3240,217,False,,False,,,,0
2.0,240,spindle,ramp,3240,218,False,,False,,,,0
2.0,240,spindle,ramp,3240,219,False,,False,,,,0
2.0,240,spindle,ramp,3240,220,False,,False,,,,0
2.0,240,spindle,ramp,3240,221,True,56.0,True,62.0,spindle,True,0
2.0,240,spindle,ramp,3240,222,False,,False,,,,0
2.0,240,spindle,ramp,3240,223,False,,False,,,,0
2.0,240,spindle,ramp,3240,224,True,66.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,225,False,,False,,,,0
2.0,240,spindle,ramp,3240,226,True,36.0,True,42.0,spindle,True,0
2.0,240,spindle,ramp,3240,227,False,,False,,,,0
2.0,240,spindle,ramp,3240,228,False,,False,,,,0
2.0,240,spindle,ramp,3240,229,True,67.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,230,False,,False,,,,0
2.0,240,spindle,ramp,3240,231,False,,False,,,,0
2.0,240,spindle,ramp,3240,232,True,48.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,233,False,,False,,,,0
2.0,240,spindle,ramp,3240,234,False,,False,,,,0
2.0,240,spindle,ramp,3240,235,False,,False,,,,0
2.0,240,spindle,ramp,3240,236,True,30.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,237,False,,False,,,,0
2.0,240,spindle,ramp,3240,238,True,46.0,True,52.0,spindle,True,0
2.0,240,spindle,ramp,3240,239,True,43.0,False,,spindle,True,0
2.0,240,spindle,ramp,3240,240,False,,False,,,,0
2.0,240,spindle,ramp,3240,241,False,,False,,,,0
2.0,240,spindle,ramp,3600,42,False,,False,,,,0
2.0,240,spindle,ramp,3600,43,False,,False,,,,0
2.0,240,spindle,ramp,3600,44,False,,False,,,,0
2.0,240,spindle,ramp,3600,45,False,,False,,,,0
2.0,240,spindle,ramp,3600,46,False,,False,,,,0
2.0,240,spindle,ramp,3600,47,False,,False,,,,0
2.0,240,spindle,ramp,3600,48,False,,False,,,,0
2.0,240,spindle,ramp,3600,49,False,,False,,,,0
2.0,240,spindle,ramp,3600,50,False,,False,,,,0
2.0,240,spindle,ramp,3600,51,False,,False,,,,0
2.0,240,spindle,ramp,3600,52,False,,False,,,,0
2.0,240,spindle,ramp,3600,53,False,,False,,,,0
2.0,240,spindle,ramp,3600,54,False,,False,,,,0
2.0,240,spindle,ramp,3600,55,False,,False,,,,0
2.0,240,spindle,ramp,3600,56,False,,False,,,,0
2.0,240,spindle,ramp,3600,57,False,,False,,,,0
2.0,240,spindle,ramp,3600,58,False,,False,,,,0
2.0,240,spindle,ramp,3600,59,True,45.0,True,51.0,spindle,True,0
2.0,240,spindle,ramp,3600,60,False,,False,,,,0
2.0,240,spindle,ramp,3600,61,False,,False,,,,0
2.0,240,spindle,ramp,3600,62,False,,False,,,,0
2.0,240,spindle,ramp,3600,63,False,,False,,,,0
2.0,240,spindle,ramp,3600,64,False,,False,,,,0
2.0,240,spindle,ramp,3600,65,False,,False,,,,0
2.0,240,spindle,ramp,3600,66,True,39.0,True,45.0,spindle,True,0
2.0,240,spindle,ramp,3600,67,False,,False,,,,0
2.0,240,spindle,ramp,3600,68,False,,False,,,,0
2.0,240,spindle,ramp,3600,69,False,,False,,,,0
2.0,240,spindle,ramp,3600,70,False,,False,,,,0
2.0,240,spindle,ramp,3600,71,False,,False,,,,0
2.0,240,spindle,ramp,3600,72,False,,False,,,,0
2.0,240,spindle,ramp,3600,73,True,44.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,74,False,,False,,,,0
2.0,240,spindle,ramp,3600,75,False,,False,,,,0
2.0,240,spindle,ramp,3600,76,False,,False,,,,0
2.0,240,spindle,ramp,3600,77,False,,False,,,,0
2.0,240,spindle,ramp,3600,78,True,48.0,True,54.0,spindle,True,0
2.0,240,spindle,ramp,3600,79,False,,False,,,,0
2.0,240,spindle,ramp,3600,80,True,44.0,True,50.0,spindle,True,0
2.0,240,spindle,ramp,3600,81,False,,False,,,,0
2.0,240,spindle,ramp,3600,82,False,,False,,,,0
2.0,240,spindle,ramp,3600,83,True,42.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,84,False,,False,,,,0
2.0,240,spindle,ramp,3600,85,True,37.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,86,False,,False,,,,0
2.0,240,spindle,ramp,3600,87,False,,False,,,,0
2.0,240,spindle,ramp,3600,88,False,,False,,,,0
2.0,240,spindle,ramp,3600,89,False,,False,,,,0
2.0,240,spindle,ramp,3600,90,False,,False,,,,0
2.0,240,spindle,ramp,3600,91,False,,False,,,,0
2.0,240,spindle,ramp,3600,92,False,,False,,,,0
2.0,240,spindle,ramp,3600,93,False,,False,,,,0
2.0,240,spindle,ramp,3600,94,True,43.0,True,49.0,spindle,True,0
2.0,240,spindle,ramp,3600,95,False,,False,,,,0
2.0,240,spindle,ramp,3600,96,False,,False,,,,0
2.0,240,spindle,ramp,3600,97,False,,False,,,,0
2.0,240,spindle,ramp,3600,98,True,54.0,True,60.0,spindle,True,0
2.0,240,spindle,ramp,3600,99,True,65.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,100,False,,False,,,,0
2.0,240,spindle,ramp,3600,101,True,27.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,102,False,,False,,,,0
2.0,240,spindle,ramp,3600,103,False,,False,,,,0
2.0,240,spindle,ramp,3600,104,False,,False,,,,0
2.0,240,spindle,ramp,3600,105,True,61.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,106,True,53.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,107,False,,False,,,,0
2.0,240,spindle,ramp,3600,108,False,,False,,,,0
2.0,240,spindle,ramp,3600,109,False,,False,,,,0
2.0,240,spindle,ramp,3600,110,False,,False,,,,0
2.0,240,spindle,ramp,3600,111,True,67.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,112,False,,False,,,,0
2.0,240,spindle,ramp,3600,113,True,40.0,True,46.0,spindle,True,0
2.0,240,spindle,ramp,3600,114,True,68.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,115,False,,False,,,,0
2.0,240,spindle,ramp,3600,116,False,,False,,,,0
2.0,240,spindle,ramp,3600,117,False,,False,,,,0
2.0,240,spindle,ramp,3600,118,False,,False,,,,0
2.0,240,spindle,ramp,3600,119,False,,False,,,,0
2.0,240,spindle,ramp,3600,120,False,,False,,,,0
2.0,240,spindle,ramp,3600,121,False,,False,,,,0
2.0,240,spindle,ramp,3600,122,False,,False,,,,0
2.0,240,spindle,ramp,3600,123,True,35.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,3600,124,False,,False,,,,0
2.0,240,spindle,ramp,3600,125,False,,False,,,,0
2.0,240,spindle,ramp,3600,126,False,,False,,,,0
2.0,240,spindle,ramp,3600,127,False,,False,,,,0
2.0,240,spindle,ramp,3600,128,True,68.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,129,False,,False,,,,0
2.0,240,spindle,ramp,3600,130,False,,False,,,,0
2.0,240,spindle,ramp,3600,131,False,,False,,,,0
2.0,240,spindle,ramp,3600,132,False,,False,,,,0
2.0,240,spindle,ramp,3600,133,False,,False,,,,0
2.0,240,spindle,ramp,3600,134,False,,False,,,,0
2.0,240,spindle,ramp,3600,135,False,,False,,,,0
2.0,240,spindle,ramp,3600,136,False,,False,,,,0
2.0,240,spindle,ramp,3600,137,False,,False,,,,0
2.0,240,spindle,ramp,3600,138,True,47.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,139,True,48.0,True,54.0,spindle,True,0
2.0,240,spindle,ramp,3600,140,False,,False,,,,0
2.0,240,spindle,ramp,3600,141,False,,False,,,,0
2.0,240,spindle,ramp,3600,142,False,,False,,,,0
2.0,240,spindle,ramp,3600,143,False,,False,,,,0
2.0,240,spindle,ramp,3600,144,True,53.0,True,59.0,spindle,True,0
2.0,240,spindle,ramp,3600,145,False,,False,,,,0
2.0,240,spindle,ramp,3600,146,False,,False,,,,0
2.0,240,spindle,ramp,3600,147,True,45.0,True,51.0,spindle,True,0
2.0,240,spindle,ramp,3600,148,False,,False,,,,0
2.0,240,spindle,ramp,3600,149,False,,False,,,,0
2.0,240,spindle,ramp,3600,150,False,,False,,,,0
2.0,240,spindle,ramp,3600,151,True,42.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,152,False,,False,,,,0
2.0,240,spindle,ramp,3600,153,True,64.0,True,70.0,spindle,True,0
2.0,240,spindle,ramp,3600,154,False,,False,,,,0
2.0,240,spindle,ramp,3600,155,False,,False,,,,0
2.0,240,spindle,ramp,3600,156,False,,False,,,,0
2.0,240,spindle,ramp,3600,157,False,,False,,,,0
2.0,240,spindle,ramp,3600,158,True,60.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,159,False,,False,,,,0
2.0,240,spindle,ramp,3600,160,False,,False,,,,0
2.0,240,spindle,ramp,3600,161,False,,False,,,,0
2.0,240,spindle,ramp,3600,162,True,60.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,163,False,,False,,,,0
2.0,240,spindle,ramp,3600,164,False,,False,,,,0
2.0,240,spindle,ramp,3600,165,False,,False,,,,0
2.0,240,spindle,ramp,3600,166,False,,False,,,,0
2.0,240,spindle,ramp,3600,167,False,,False,,,,0
2.0,240,spindle,ramp,3600,168,False,,False,,,,0
2.0,240,spindle,ramp,3600,169,True,58.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,170,False,,False,,,,0
2.0,240,spindle,ramp,3600,171,True,46.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,172,True,47.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,173,False,,False,,,,0
2.0,240,spindle,ramp,3600,174,False,,False,,,,0
2.0,240,spindle,ramp,3600,175,True,51.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,176,False,,False,,,,0
2.0,240,spindle,ramp,3600,177,False,,False,,,,0
2.0,240,spindle,ramp,3600,178,True,53.0,True,59.0,spindle,True,0
2.0,240,spindle,ramp,3600,179,False,,False,,,,0
2.0,240,spindle,ramp,3600,180,True,35.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,3600,181,True,44.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,182,True,50.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,183,True,51.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,184,False,,False,,,,0
2.0,240,spindle,ramp,3600,185,True,42.0,True,48.0,spindle,True,0
2.0,240,spindle,ramp,3600,186,False,,False,,,,0
2.0,240,spindle,ramp,3600,187,False,,False,,,,0
2.0,240,spindle,ramp,3600,188,False,,False,,,,0
2.0,240,spindle,ramp,3600,189,False,,False,,,,0
2.0,240,spindle,ramp,3600,190,False,,False,,,,0
2.0,240,spindle,ramp,3600,191,False,,False,,,,0
2.0,240,spindle,ramp,3600,192,False,,False,,,,0
2.0,240,spindle,ramp,3600,193,False,,False,,,,0
2.0,240,spindle,ramp,3600,194,False,,False,,,,0
2.0,240,spindle,ramp,3600,195,False,,False,,,,0
2.0,240,spindle,ramp,3600,196,False,,False,,,,0
2.0,240,spindle,ramp,3600,197,False,,False,,,,0
2.0,240,spindle,ramp,3600,198,False,,False,,,,0
2.0,240,spindle,ramp,3600,199,False,,False,,,,0
2.0,240,spindle,ramp,3600,200,False,,False,,,,0
2.0,240,spindle,ramp,3600,201,False,,False,,,,0
2.0,240,spindle,ramp,3600,202,True,67.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,203,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,3600,204,False,,False,,,,0
2.0,240,spindle,ramp,3600,205,False,,False,,,,0
2.0,240,spindle,ramp,3600,206,False,,False,,,,0
2.0,240,spindle,ramp,3600,207,False,,False,,,,0
2.0,240,spindle,ramp,3600,208,False,,False,,,,0
2.0,240,spindle,ramp,3600,209,True,46.0,True,52.0,spindle,True,0
2.0,240,spindle,ramp,3600,210,False,,False,,,,0
2.0,240,spindle,ramp,3600,211,False,,False,,,,0
2.0,240,spindle,ramp,3600,212,False,,False,,,,0
2.0,240,spindle,ramp,3600,213,False,,False,,,,0
2.0,240,spindle,ramp,3600,214,False,,False,,,,0
2.0,240,spindle,ramp,3600,215,False,,False,,,,0
2.0,240,spindle,ramp,3600,216,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,3600,217,False,,False,,,,0
2.0,240,spindle,ramp,3600,218,False,,False,,,,0
2.0,240,spindle,ramp,3600,219,False,,False,,,,0
2.0,240,spindle,ramp,3600,220,False,,False,,,,0
2.0,240,spindle,ramp,3600,221,True,64.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,222,False,,False,,,,0
2.0,240,spindle,ramp,3600,223,False,,False,,,,0
2.0,240,spindle,ramp,3600,224,True,66.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,225,False,,False,,,,0
2.0,240,spindle,ramp,3600,226,True,36.0,True,42.0,spindle,True,0
2.0,240,spindle,ramp,3600,227,False,,False,,,,0
2.0,240,spindle,ramp,3600,228,False,,False,,,,0
2.0,240,spindle,ramp,3600,229,True,67.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,230,False,,False,,,,0
2.0,240,spindle,ramp,3600,231,False,,False,,,,0
2.0,240,spindle,ramp,3600,232,False,,False,,,,0
2.0,240,spindle,ramp,3600,233,False,,False,,,,0
2.0,240,spindle,ramp,3600,234,False,,False,,,,0
2.0,240,spindle,ramp,3600,235,False,,False,,,,0
2.0,240,spindle,ramp,3600,236,True,30.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,237,True,63.0,False,,spindle,True,0
2.0,240,spindle,ramp,3600,238,True,46.0,True,52.0,spindle,True,0
2.0,240,spindle,ramp,3600,239,False,,False,,,,0
2.0,240,spindle,ramp,3600,240,False,,False,,,,0
2.0,240,spindle,ramp,3600,241,False,,False,,,,0
